"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","biotype"
"Ndufa9.1",5.78545001949338e-27,-0.413854406375076,0.757,0.735,1.60337961840239e-22,"injury_zone","Ndufa9","protein_coding"
"Mdh1.1",9.61848380576673e-27,-0.331485113279632,0.903,0.892,2.66566660193019e-22,"injury_zone","Mdh1","protein_coding"
"5430431A17Rik.1",1.22650865249773e-26,0.403194180173101,0.482,0.32,3.39914607953221e-22,"injury_zone","5430431A17Rik","lncRNA"
"Rmrp.1",1.44449805258716e-26,0.387277065132043,0.483,0.294,4.00328190294007e-22,"injury_zone","Rmrp","lncRNA"
"Ptpn3.1",1.97664387826124e-26,-0.390820719654435,0.147,0.287,5.47807084421319e-22,"injury_zone","Ptpn3","protein_coding"
"Ostn",3.33184096737514e-26,-0.373646756366384,0.061,0.192,9.23386405698347e-22,"injury_zone","Ostn","protein_coding"
"Gpi1",5.45257451107682e-26,-0.268092055804852,0.98,0.962,1.51112649999983e-21,"injury_zone","Gpi1","protein_coding"
"Bckdha.1",5.45804514927485e-26,-0.459635688354346,0.445,0.518,1.51264263267003e-21,"injury_zone","Bckdha","protein_coding"
"Idh3g.1",8.50622081800377e-26,-0.385602170927761,0.784,0.751,2.35741403750156e-21,"injury_zone","Idh3g","protein_coding"
"Nctc1.1",9.04944439932129e-26,-0.456729263805044,0.322,0.437,2.5079630208279e-21,"injury_zone","Nctc1","lncRNA"
"Tmem256",9.59822446123353e-26,0.251016897353151,0.907,0.72,2.66005192718626e-21,"injury_zone","Tmem256","protein_coding"
"Cmbl.1",1.29453683132063e-25,-0.447537344043247,0.255,0.378,3.58767937432198e-21,"injury_zone","Cmbl","protein_coding"
"Hk2.1",2.2982319395148e-25,-0.471042229280273,0.482,0.535,6.3693199971713e-21,"injury_zone","Hk2","protein_coding"
"Gpcpd1.1",2.32937010852159e-25,-0.468533013035269,0.354,0.45,6.45561631875675e-21,"injury_zone","Gpcpd1","protein_coding"
"Wdr89",4.68181075589437e-25,0.258313234167407,0.124,0.037,1.29751703288857e-20,"injury_zone","Wdr89","protein_coding"
"Pfn2.1",5.68557562497763e-25,-0.435364901981338,0.386,0.483,1.5757004287063e-20,"injury_zone","Pfn2","protein_coding"
"Tubb4b.1",1.2084925365862e-24,0.273099958118584,0.892,0.721,3.34921621589499e-20,"injury_zone","Tubb4b","protein_coding"
"7SK.1",1.28580788129364e-24,0.285423200381479,1,0.978,3.56348796221719e-20,"injury_zone","7SK","misc_RNA"
"Cib2.1",1.33187555591299e-24,-0.464878361705434,0.339,0.442,3.69115991565725e-20,"injury_zone","Cib2","protein_coding"
"Acot13.1",2.83148205454992e-24,-0.426348258585296,0.535,0.587,7.84716936597965e-20,"injury_zone","Acot13","protein_coding"
"Fbxo32.1",3.97339763304526e-24,-0.481852014905215,0.281,0.395,1.10118742002216e-19,"injury_zone","Fbxo32","protein_coding"
"Ankrd9.1",4.51539697933537e-24,-0.472017893370662,0.403,0.479,1.25139711885301e-19,"injury_zone","Ankrd9","protein_coding"
"Cpe",6.03321369946122e-24,-0.416549188272043,0.625,0.666,1.67204484466868e-19,"injury_zone","Cpe","protein_coding"
"Nexn.1",6.62606078906226e-24,-0.423506844352189,0.66,0.702,1.83634648708071e-19,"injury_zone","Nexn","protein_coding"
"Myl1.1",1.17897136045627e-23,-0.350651111667188,0.999,1,3.26740122836851e-19,"injury_zone","Myl1","protein_coding"
"Fbp2.1",2.58720297842331e-23,-0.372211143998001,0.174,0.302,7.17017433440235e-19,"injury_zone","Fbp2","protein_coding"
"Pxmp2.1",3.36814712955805e-23,-0.389764456447818,0.178,0.303,9.33448295485717e-19,"injury_zone","Pxmp2","protein_coding"
"Gatd3a.1",8.86972293139902e-23,-0.421700746748579,0.539,0.581,2.45815501320793e-18,"injury_zone","Gatd3a","protein_coding"
"Eepd1.1",9.56431234667391e-23,-0.432899836656005,0.255,0.37,2.65065352375721e-18,"injury_zone","Eepd1","protein_coding"
"Prkab2.1",1.54706763273919e-22,-0.441851829061323,0.357,0.445,4.28754323737338e-18,"injury_zone","Prkab2","protein_coding"
"Tob1",1.56940437624239e-22,-0.371307311596823,0.687,0.733,4.34944728831815e-18,"injury_zone","Tob1","protein_coding"
"Ndufs3.1",1.69046948773278e-22,-0.389683181882777,0.752,0.75,4.68496713830264e-18,"injury_zone","Ndufs3","protein_coding"
"Ppp1r3c.1",2.75070708430245e-22,-0.480099696478669,0.481,0.53,7.62330961343581e-18,"injury_zone","Ppp1r3c","protein_coding"
"mt-Th.1",3.25867219477996e-22,-0.499545195163264,0.998,0.984,9.03108412061317e-18,"injury_zone","mt-Th","Mt_tRNA"
"Me3.1",3.33872947116011e-22,-0.373992897481074,0.174,0.299,9.25295485637313e-18,"injury_zone","Me3","protein_coding"
"Smyd1",3.36725635813183e-22,-0.372070592788071,0.583,0.651,9.33201427092655e-18,"injury_zone","Smyd1","protein_coding"
"Gpt2.1",3.81562917449061e-22,-0.429741790959443,0.413,0.49,1.05746346941833e-17,"injury_zone","Gpt2","protein_coding"
"Asb16.1",4.00767201847256e-22,-0.357896513279005,0.212,0.335,1.11068622319949e-17,"injury_zone","Asb16","protein_coding"
"Gyg.1",4.99455115783853e-22,-0.373255001929617,0.748,0.735,1.38418990788337e-17,"injury_zone","Gyg","protein_coding"
"Mn1.1",5.58892703918199e-22,-0.399127021166466,0.189,0.311,1.5489152396389e-17,"injury_zone","Mn1","protein_coding"
"Drap1",6.3366819818843e-22,-0.313926321235651,0.921,0.889,1.75614804445941e-17,"injury_zone","Drap1","protein_coding"
"Tmem233.1",1.29842970609797e-21,-0.408661657698718,0.318,0.421,3.59846808747992e-17,"injury_zone","Tmem233","protein_coding"
"Cuedc1.1",1.47799289456514e-21,-0.438980300148253,0.345,0.432,4.09610950799782e-17,"injury_zone","Cuedc1","protein_coding"
"mt-Te.1",1.7746625890024e-21,-0.499788863277751,0.527,0.549,4.91829989916126e-17,"injury_zone","mt-Te","Mt_tRNA"
"Prr33.1",2.79051899330674e-21,-0.415977171350502,0.269,0.374,7.7336443380503e-17,"injury_zone","Prr33","protein_coding"
"Plpp7.1",2.89327513833987e-21,-0.419823499964255,0.383,0.472,8.01842271839512e-17,"injury_zone","Plpp7","protein_coding"
"mt-Ts2",3.68939481550634e-21,-0.422144717737106,0.959,0.911,1.02247887916943e-16,"injury_zone","mt-Ts2","Mt_tRNA"
"Pdlim5",5.33518370517112e-21,-0.325690760085577,0.772,0.798,1.47859281205112e-16,"injury_zone","Pdlim5","protein_coding"
"Sdha.1",5.43058488736901e-21,-0.291551191840026,0.878,0.873,1.50503229568545e-16,"injury_zone","Sdha","protein_coding"
"Pnpla2.1",5.57108217740126e-21,-0.426848012972342,0.564,0.576,1.54396971464499e-16,"injury_zone","Pnpla2","protein_coding"
"Ndufs8.1",7.42444731317337e-21,-0.343648581962046,0.831,0.788,2.05761132837287e-16,"injury_zone","Ndufs8","protein_coding"
"Ech1.1",1.52018644985773e-20,-0.405358160626406,0.725,0.684,4.21304472713571e-16,"injury_zone","Ech1","protein_coding"
"Dusp26.1",1.52366687007308e-20,-0.33282756473635,0.146,0.266,4.22269036372054e-16,"injury_zone","Dusp26","protein_coding"
"D6Wsu163e.1",2.69049233417446e-20,-0.579850822905928,0.161,0.064,7.45643045493109e-16,"injury_zone","D6Wsu163e","protein_coding"
"Ank1.1",3.08140257596782e-20,-0.35587112149445,0.638,0.701,8.53979909903722e-16,"injury_zone","Ank1","protein_coding"
"mt-Tv",5.56611042085075e-20,-0.431707604055419,0.844,0.776,1.54259184203458e-15,"injury_zone","mt-Tv","Mt_tRNA"
"Smco1.1",5.61818139820681e-20,-0.293841018639829,0.107,0.222,1.55702279269904e-15,"injury_zone","Smco1","protein_coding"
"Syngr2.1",5.83535330126538e-20,-0.338827080762849,0.852,0.79,1.61720981391269e-15,"injury_zone","Syngr2","protein_coding"
"Acadm.1",1.5961788510736e-19,-0.385721314126984,0.622,0.623,4.42365006786539e-15,"injury_zone","Acadm","protein_coding"
"Plcd4.1",1.98645390564658e-19,-0.354640659467056,0.175,0.291,5.50525835410894e-15,"injury_zone","Plcd4","protein_coding"
"Tmem245.1",2.19972567029672e-19,0.40581307157949,0.2,0.097,6.09631972266034e-15,"injury_zone","Tmem245","protein_coding"
"Ces1d",2.254819000758e-19,-0.269653130419395,0.062,0.166,6.24900537870072e-15,"injury_zone","Ces1d","protein_coding"
"Car14",3.19289590316861e-19,-0.295882433100581,0.109,0.222,8.84879170604148e-15,"injury_zone","Car14","protein_coding"
"Actc1.1",3.2971171487186e-19,1.94632988418834,0.586,0.627,9.13763046595873e-15,"injury_zone","Actc1","protein_coding"
"Retreg1.1",6.33729315119466e-19,-0.419040278880561,0.379,0.446,1.75631742392209e-14,"injury_zone","Retreg1","protein_coding"
"Sparcl1.1",1.01824152912855e-18,0.251697688982647,0.76,0.561,2.82195457382686e-14,"injury_zone","Sparcl1","protein_coding"
"Kcnj11",1.27951710095415e-18,-0.351260586511528,0.269,0.37,3.54605369358432e-14,"injury_zone","Kcnj11","protein_coding"
"Abcb4.1",1.54231437293448e-18,-0.341352678836794,0.182,0.292,4.27437005315062e-14,"injury_zone","Abcb4","protein_coding"
"Nr4a1.1",2.44116727875778e-18,-0.419591845771903,0.43,0.492,6.7654509963493e-14,"injury_zone","Nr4a1","protein_coding"
"Sema6c.1",5.27868634041536e-18,-0.374420116872443,0.327,0.418,1.46293513238271e-13,"injury_zone","Sema6c","protein_coding"
"Usp13.1",6.24898461376291e-18,-0.389456263051162,0.37,0.449,1.73184359585825e-13,"injury_zone","Usp13","protein_coding"
"Ramp1",7.15458163442108e-18,-0.431840701394508,0.355,0.427,1.98282075416346e-13,"injury_zone","Ramp1","protein_coding"
"n-R5s109.1",1.5066381897607e-17,0.252571975462478,0.148,0.064,4.17549707910282e-13,"injury_zone","n-R5s109","rRNA"
"Asb14.1",4.61708334176984e-17,-0.270967695030595,0.113,0.217,1.27957847733809e-12,"injury_zone","Asb14","protein_coding"
"Csde1.1",4.95569745429841e-17,-0.294912488615309,0.924,0.859,1.37342199248426e-12,"injury_zone","Csde1","protein_coding"
"Ank.1",1.07289819725077e-16,-0.390018736180669,0.419,0.469,2.97343006386077e-12,"injury_zone","Ank","protein_coding"
"Aldh1a1.1",1.10037846330272e-16,-0.353533040846635,0.262,0.35,3.04958887319715e-12,"injury_zone","Aldh1a1","protein_coding"
"Acsl1",1.92828808361514e-16,-0.346987338669884,0.498,0.538,5.344057594931e-12,"injury_zone","Acsl1","protein_coding"
"Egln1.1",1.96953837056651e-16,-0.423145997145506,0.501,0.518,5.45837864018804e-12,"injury_zone","Egln1","protein_coding"
"Aqp1.1",2.32937235889938e-16,-0.416782779600772,0.721,0.681,6.45562255545374e-12,"injury_zone","Aqp1","protein_coding"
"Dusp13.1",2.77919604982926e-16,-0.376846167706903,0.341,0.414,7.70226393249682e-12,"injury_zone","Dusp13","protein_coding"
"Tigar.1",5.97188237179132e-16,-0.322762019306024,0.198,0.293,1.65504748051825e-11,"injury_zone","Tigar","protein_coding"
"Aldh6a1.1",6.17956563950364e-16,-0.346276520470424,0.26,0.346,1.71260482133204e-11,"injury_zone","Aldh6a1","protein_coding"
"Ndufs1.1",7.53630287344343e-16,-0.302654292456671,0.716,0.717,2.08861097834611e-11,"injury_zone","Ndufs1","protein_coding"
"Atcayos.1",1.02379975778822e-15,-0.373569068077251,0.363,0.439,2.83735864873428e-11,"injury_zone","Atcayos","lncRNA"
"Klf9.1",1.02811114714328e-15,-0.358038873880586,0.365,0.431,2.8493072331929e-11,"injury_zone","Klf9","protein_coding"
"Arrdc2.1",1.15256272253899e-15,-0.319608643719993,0.127,0.223,3.19421232924455e-11,"injury_zone","Arrdc2","protein_coding"
"Atl2.1",1.37489822778558e-15,-0.397713955513926,0.449,0.49,3.81039294848495e-11,"injury_zone","Atl2","protein_coding"
"Tmod1.1",1.37652912623733e-15,-0.341236092004752,0.552,0.599,3.81491282045413e-11,"injury_zone","Tmod1","protein_coding"
"2210408F21Rik.1",1.69087683241427e-15,-0.3048134215062,0.179,0.278,4.68609605335291e-11,"injury_zone","2210408F21Rik","lncRNA"
"Camk2a.1",1.75215969345406e-15,-0.352585360147208,0.36,0.435,4.85593537443858e-11,"injury_zone","Camk2a","protein_coding"
"Wnk2",1.79242804411068e-15,-0.262806206497683,0.124,0.221,4.96753508144834e-11,"injury_zone","Wnk2","protein_coding"
"Mypn.1",2.0470157195259e-15,-0.335411286321328,0.531,0.573,5.67309936509407e-11,"injury_zone","Mypn","protein_coding"
"Lrrc38",2.09468967659693e-15,-0.293565569676015,0.156,0.251,5.80522296972074e-11,"injury_zone","Lrrc38","protein_coding"
"Asb10",2.1828347813009e-15,-0.283983521941079,0.136,0.233,6.04950831289731e-11,"injury_zone","Asb10","protein_coding"
"Cystm1",2.19641943133589e-15,-0.319746362288575,0.67,0.711,6.08715681200428e-11,"injury_zone","Cystm1","protein_coding"
"Mss51.1",2.19877718757069e-15,-0.612363132062488,0.203,0.288,6.0936910976334e-11,"injury_zone","Mss51","protein_coding"
"Epdr1.1",2.26988802437774e-15,-0.375316163797897,0.449,0.488,6.29076767076047e-11,"injury_zone","Epdr1","protein_coding"
"Hspb2",2.45974613464208e-15,-0.345243204316081,0.633,0.628,6.81694043754705e-11,"injury_zone","Hspb2","protein_coding"
"Ccng1.1",2.93134169619628e-15,-0.341798726137752,0.796,0.739,8.12392037683838e-11,"injury_zone","Ccng1","protein_coding"
"Carnmt1.1",3.30250468237156e-15,-0.382427028450944,0.495,0.514,9.15256147672455e-11,"injury_zone","Carnmt1","protein_coding"
"Prkaa2.1",3.37889550789114e-15,-0.336943960276601,0.356,0.426,9.36427101056951e-11,"injury_zone","Prkaa2","protein_coding"
"Abra.1",4.14513018484351e-15,-0.360737347979596,0.508,0.558,1.14878137942753e-10,"injury_zone","Abra","protein_coding"
"Ppp1r27.1",4.67807632215731e-15,-0.437380175515775,0.471,0.516,1.29648207192268e-10,"injury_zone","Ppp1r27","protein_coding"
"Mfn2.1",5.67097023121615e-15,-0.364965654024303,0.556,0.57,1.57165268987924e-10,"injury_zone","Mfn2","protein_coding"
"Myhas.1",6.42139165166277e-15,-0.324197812832778,0.183,0.275,1.77962448234182e-10,"injury_zone","Myhas","lncRNA"
"St3gal6.1",6.8452427967151e-15,-0.347366532069692,0.379,0.445,1.89709058868162e-10,"injury_zone","St3gal6","protein_coding"
"Phlda3",8.28856559939466e-15,-0.309521671447827,0.744,0.741,2.29709307021624e-10,"injury_zone","Phlda3","protein_coding"
"Slc38a3.1",9.76681707843498e-15,-0.356412151175449,0.25,0.335,2.70677568511747e-10,"injury_zone","Slc38a3","protein_coding"
"Kcnc4",1.0232690668462e-14,-0.341011705333605,0.285,0.368,2.83588789185755e-10,"injury_zone","Kcnc4","protein_coding"
"Rrm2b",1.21298019868891e-14,0.27344148098539,0.143,0.067,3.36165332264645e-10,"injury_zone","Rrm2b","protein_coding"
"Usp2.1",1.30669718917949e-14,-0.367200251906443,0.539,0.548,3.62138059009203e-10,"injury_zone","Usp2","protein_coding"
"Kif1c.1",1.72288274550422e-14,-0.388772462683865,0.56,0.552,4.7747972408904e-10,"injury_zone","Kif1c","protein_coding"
"Shisa2",2.04959975840563e-14,-0.351252362269817,0.356,0.425,5.68026077044537e-10,"injury_zone","Shisa2","protein_coding"
"Asb5",2.43597695527075e-14,-0.333230173061069,0.642,0.637,6.75106653383737e-10,"injury_zone","Asb5","protein_coding"
"Fyco1.1",2.84796262299878e-14,-0.356827601227781,0.415,0.462,7.89284361337881e-10,"injury_zone","Fyco1","protein_coding"
"Fh1.1",2.86758359361551e-14,-0.32873903536678,0.75,0.69,7.94722117134602e-10,"injury_zone","Fh1","protein_coding"
"Vldlr.1",4.17897784672486e-14,-0.343461864134892,0.26,0.338,1.15816192044133e-09,"injury_zone","Vldlr","protein_coding"
"Mrpl42",4.26356948218491e-14,-0.284066431587511,0.868,0.828,1.18160564629273e-09,"injury_zone","Mrpl42","protein_coding"
"Jph1.1",4.69133954287144e-14,-0.309247531713471,0.558,0.594,1.30015784091139e-09,"injury_zone","Jph1","protein_coding"
"Bnip3.1",7.00891517824654e-14,-0.355023755159124,0.471,0.505,1.94245075249925e-09,"injury_zone","Bnip3","protein_coding"
"Gpd2.1",1.1558042287627e-13,-0.366215422724604,0.383,0.428,3.20319583959294e-09,"injury_zone","Gpd2","protein_coding"
"Mstn",1.42095188259566e-13,-0.271210638175288,0.132,0.222,3.93802604742561e-09,"injury_zone","Mstn","protein_coding"
"H19.1",1.43007363235133e-13,1.3337647598937,0.747,0.785,3.96330606469847e-09,"injury_zone","H19","lncRNA"
"Zfand5.1",2.87959207215542e-13,-0.3064009431342,0.79,0.724,7.98050146877153e-09,"injury_zone","Zfand5","protein_coding"
"Eci1.1",3.04323188664124e-13,-0.364199479344992,0.538,0.535,8.43401285063754e-09,"injury_zone","Eci1","protein_coding"
"Lmcd1.1",4.46373197408293e-13,-0.305135362674636,0.709,0.742,1.23707867929734e-08,"injury_zone","Lmcd1","protein_coding"
"Kcnc1.1",6.58743986326543e-13,-0.314654818604521,0.259,0.332,1.82564308370538e-08,"injury_zone","Kcnc1","protein_coding"
"Rragd.1",9.70561455087393e-13,-0.341430164231297,0.304,0.37,2.6898140166292e-08,"injury_zone","Rragd","protein_coding"
"Dnajb5.1",1.04587347058085e-12,-0.330603693132992,0.34,0.397,2.89853373636776e-08,"injury_zone","Dnajb5","protein_coding"
"Lrrc2.1",1.7697498328666e-12,-0.28366818742466,0.219,0.299,4.90468468680648e-08,"injury_zone","Lrrc2","protein_coding"
"Ky",2.42235671885568e-12,-0.334723894142595,0.316,0.372,6.71331941063662e-08,"injury_zone","Ky","protein_coding"
"Tbx15.1",3.33442374449992e-12,-0.344371194423482,0.37,0.411,9.24102196550708e-08,"injury_zone","Tbx15","protein_coding"
"Tacc2",3.52782763742551e-12,-0.268677937208317,0.799,0.759,9.77702151436106e-08,"injury_zone","Tacc2","protein_coding"
"Coro6",4.89412274438082e-12,-0.302383544249378,0.43,0.477,1.3563571773777e-07,"injury_zone","Coro6","protein_coding"
"Gm22154",7.55878432059995e-12,-0.35490166689172,0.351,0.404,2.09484148661107e-07,"injury_zone","Gm22154","snoRNA"
"Mlycd.1",7.7685759575098e-12,-0.332011626199455,0.319,0.376,2.15298314086427e-07,"injury_zone","Mlycd","protein_coding"
"Ppp1cb",1.85257311722393e-11,-0.276662925404956,0.787,0.706,5.13422113707441e-07,"injury_zone","Ppp1cb","protein_coding"
"Rbm38.1",3.13280240620752e-11,-0.323247696772924,0.464,0.473,8.68224858856351e-07,"injury_zone","Rbm38","protein_coding"
"Ppm1l.1",4.33836583515892e-11,-0.310816713832424,0.287,0.348,1.20233470755594e-06,"injury_zone","Ppm1l","protein_coding"
"G0s2",6.90477758375862e-11,-0.385155244919709,0.29,0.342,1.91359005956286e-06,"injury_zone","G0s2","protein_coding"
"Sptb",6.99110628615651e-11,-0.297116567781993,0.228,0.298,1.93751519614541e-06,"injury_zone","Sptb","protein_coding"
"Ano5",9.62374727453684e-11,-0.322649461997042,0.374,0.409,2.66712531966514e-06,"injury_zone","Ano5","protein_coding"
"S100a1.1",1.00839649755891e-10,-0.323573614359301,0.643,0.605,2.79467005333475e-06,"injury_zone","S100a1","protein_coding"
"Plaat3",1.166398998082e-10,-0.322332415000162,0.548,0.549,3.23255818328445e-06,"injury_zone","Plaat3","protein_coding"
"Mcrip2.1",1.78316748618341e-10,-0.322637499922261,0.355,0.399,4.94187037120869e-06,"injury_zone","Mcrip2","protein_coding"
"Myadml2",1.86359824929881e-10,-0.285147124048053,0.391,0.441,5.16477618810672e-06,"injury_zone","Myadml2","protein_coding"
"Mef2c",1.91520737530978e-10,-0.294987892029826,0.681,0.664,5.30780571993352e-06,"injury_zone","Mef2c","protein_coding"
"Ubr3",4.0184889278549e-10,-0.289483413434969,0.583,0.571,1.11368402146571e-05,"injury_zone","Ubr3","protein_coding"
"Fbxo31",4.20262826553483e-10,-0.316467899782238,0.328,0.371,1.16471639751032e-05,"injury_zone","Fbxo31","protein_coding"
"Cacng6",5.0998085381294e-10,-0.327522805502088,0.403,0.437,1.41336093825718e-05,"injury_zone","Cacng6","protein_coding"
"Rabac1",5.70080259415132e-10,-0.256289464815095,0.809,0.737,1.5799204309431e-05,"injury_zone","Rabac1","protein_coding"
"Sucla2",6.42788998166623e-10,-0.251193214974754,0.777,0.733,1.78142542951898e-05,"injury_zone","Sucla2","protein_coding"
"Gm25291",7.13860193958316e-10,-0.320455392871854,0.217,0.279,1.97839214153608e-05,"injury_zone","Gm25291","snoRNA"
"Gsn",9.48048931665737e-10,-0.36334046252126,0.984,0.963,2.62742280921842e-05,"injury_zone","Gsn","protein_coding"
"Smarcd3.1",1.01457936571208e-09,-0.319738108435591,0.443,0.464,2.81180525413446e-05,"injury_zone","Smarcd3","protein_coding"
"Mfn1.1",1.03174000640312e-09,-0.344730022915041,0.425,0.437,2.85936425374562e-05,"injury_zone","Mfn1","protein_coding"
"Glul.1",1.16067167088417e-09,-0.364135879592696,0.735,0.649,3.21668546868838e-05,"injury_zone","Glul","protein_coding"
"1110002E22Rik",1.21026337068469e-09,-0.29075070833907,0.309,0.364,3.35412390551555e-05,"injury_zone","1110002E22Rik","protein_coding"
"Slc25a11",1.41759866514143e-09,-0.27944575217255,0.759,0.699,3.92873294057296e-05,"injury_zone","Slc25a11","protein_coding"
"Ube2d1.1",1.6303070192172e-09,-0.321057902093211,0.561,0.542,4.51823287305855e-05,"injury_zone","Ube2d1","protein_coding"
"Tsc22d3.1",1.8695428214881e-09,-0.314439364465856,0.752,0.677,5.18125097547212e-05,"injury_zone","Tsc22d3","protein_coding"
"mt-Tm",2.37850192157834e-09,-0.263147961808398,0.911,0.816,6.59178022546222e-05,"injury_zone","mt-Tm","Mt_tRNA"
"Gstm1",2.60812478788332e-09,-0.306304357379974,0.553,0.531,7.22815703713984e-05,"injury_zone","Gstm1","protein_coding"
"Endog.1",3.31058121587788e-09,-0.290425450973613,0.333,0.369,9.17494478168396e-05,"injury_zone","Endog","protein_coding"
"Malat1",3.72174016845541e-09,-0.496524001623591,0.797,0.713,0.000103144307028573,"injury_zone","Malat1","lncRNA"
